Tarih,Fiyat,Fiyat_Sayisal,Konum,Detaylar,URL
2025-12-14 19:22:45,19.000 TL,19.0,Avcılar - Merkez Mahallesi,,https://www.emlakjet.com/ilan/merkez-mah-21-kiralik-daire-o538-46o-7o-59-bu-numarayi-arayin-18613970
2025-12-14 19:22:45,17.500 TL,17.5,Beylikdüzü - Yakuplu Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-yakuplu-da-kiralik-21-bahcekati-18613957
2025-12-14 19:22:45,40.000 TL,40.0,Bağcılar - Bağlar Mahallesi,,https://www.emlakjet.com/ilan/gunesli-baglar-mahallesi-site-icinde-kiralik-31-daire-full-tadilatli-18613934
2025-12-14 19:22:45,53.000 TL,53.0,Sancaktepe - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-sari-evler-cekmekoy-sarievler-kiralik-cati-dubleks-18613929
2025-12-14 19:22:45,27.000 TL,27.0,Pendik - Kurtköy Mahallesi,,https://www.emlakjet.com/ilan/havaalani-bes-dakika-kurtkoy-merkezde-11-kiralik-daire-18613913
2025-12-14 19:22:45,42.000 TL,42.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-da-avm-cephe-kapali-terasli-buyuk-11-bos-kiralik-daire-18613900
2025-12-14 19:22:46,55.000 TL,55.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-da-21-full-esyali-sehir-manzara-kiralik-daire-18613898
2025-12-14 19:22:46,50.000 TL,50.0,Kadıköy - Osmanağa Mahallesi,,https://www.emlakjet.com/ilan/seref-emlak-tan-hasircibasi-caddesi-uzerinde-masrafsiz-18613859
2025-12-14 19:22:46,22.000 TL,22.0,Esenyurt - Barbaros Hayrettin Paşa Mahallesi,,https://www.emlakjet.com/ilan/dilan-gyo-dan-metrobuse-10dk-mesafede-site-icerisinde-esyali-18613852
2025-12-14 19:22:46,24.000 TL,24.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-anadolu-mah-kiralik-21-ara-kat-daire-18613810
2025-12-14 19:22:55,57.500 TL,57.5,Şişli - Meşrutiyet Mahallesi,,https://www.emlakjet.com/ilan/nisantasi-mesrutiyet-genc-binada-full-esyali-21-daire-18613761
2025-12-14 19:22:55,20.000 TL,20.0,Bağcılar - Demirkapı Mahallesi,,https://www.emlakjet.com/ilan/demirkapida-21-kiralik-daire-cuma-pazarina-yakin-18613757
2025-12-14 19:22:55,25.000 TL,25.0,Esenyurt - Talatpaşa Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-site-icerisinde-esyali-kiralik-daire-21-18613741
2025-12-14 19:22:55,27.500 TL,27.5,Kağıthane - Seyrantepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-21-full-esyali-merkezi-konumda-ferah-daire-18613588
2025-12-14 19:22:56,35.000 TL,35.0,Küçükçekmece - Kemalpaşa Mahallesi,,https://www.emlakjet.com/ilan/seba-dan-sefakoy-merkezde-41-140m2-metrobuse-3-dakika-kiralik-daire-18613582
2025-12-14 19:22:56,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Fatih - Molla Gürani Mahallesi,,https://www.emlakjet.com/ilan/turyap-tan-vatan-caddesi-historia-avm-karsisinda-asansorlu-binada-42-dubleks-kiralik-daire-18613567
2025-12-14 19:22:56,24.000 TL,24.0,Kağıthane - Harmantepe Mahallesi,,https://www.emlakjet.com/ilan/sisli-de-21-firsat-daire-full-esyali-18613533
2025-12-14 19:22:56,42.000 TL,42.0,Beşiktaş - Abbasağa Mahallesi,,https://www.emlakjet.com/ilan/aycan-dan-abbasaga-da-ozel-dekorasyonlu-full-esyali-18613435
2025-12-14 19:22:56,24.500 TL,24.5,Şişli - Fulya Mahallesi,,https://www.emlakjet.com/ilan/fulya-da-firsat-daire-cevahire-10-dk-yurume-mesafesinde-10-stud-18613407
2025-12-14 19:22:56,25.000 TL,25.0,Kağıthane - Yahya Kemal Mahallesi,,https://www.emlakjet.com/ilan/kiralik-cadde-ustu-daire-18613399
2025-12-14 19:22:56,70.000 TL,70.0,Beyoğlu - Ömer Avni Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-gumussuyu-mahallesi-genis-31-kiralik-daire-18613320
2025-12-14 19:22:57,34.000 TL,34.0,Kartal - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/kartal-metroya-yurume-yuksek-giris-31-firsat-kiralik-daire-18613269
2025-12-14 19:22:57,32.000 TL,32.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-31-luks-daire-18613211
2025-12-14 19:22:57,32.000 TL,32.0,Üsküdar - Selami Ali Mahallesi,,https://www.emlakjet.com/ilan/aktastan-2004-yapimi-genc-binada-merkeze-yakin-21-daire-18613051
2025-12-14 19:22:57,35.000 TL,35.0,Bahçelievler - Şirinevler Mahallesi,,https://www.emlakjet.com/ilan/s-evler-merkezde-metrobuse-5dk-yeni-binada-asansorlu-21-80m2-kiraliik-daire-18613020
2025-12-14 19:22:57,40.000 TL,40.0,Bakırköy - Sakızağacı Mahallesi,,https://www.emlakjet.com/ilan/bakirkoy-sakizagaci-tadilatli-boyali-net-85-m2-masrafsiz-21-18612960
2025-12-14 19:22:57,32.500 TL,32.5,Maltepe - Fındıklı Mahallesi,,https://www.emlakjet.com/ilan/birken-emlak-tan-hancioglu-caddesinde-esyali-kiralik-21-daire-18612952
2025-12-14 19:22:57,33.000 TL,33.0,Ataşehir - Küçükbakkalköy Mahallesi,,https://www.emlakjet.com/ilan/oryastan-atasehir-k-bakkalkoy-merkezde-80m2-21-esyali-daire-18612925
2025-12-14 19:22:57,28.000 TL,28.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/kapali-pazar-karsisinda-site-icerisinde-115m-21-tertemiz-daire-18612882
2025-12-14 19:22:58,50.000 TL,50.0,Maltepe - Çınar Mahallesi,,https://www.emlakjet.com/ilan/tamis-den-kucukyali-telekomda-on-cephe-2-kat-ebeveyn-banyolu21-18612718
2025-12-14 19:22:58,30.000 TL,30.0,Gaziosmanpaşa - Sarıgöl Mahallesi,,https://www.emlakjet.com/ilan/toki-konularinda-13cu-kat-11-havuz-cepheli-18612615
2025-12-14 19:22:58,26.500 TL,26.5,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-merkezde-kiralik-full-esyali-daire-18612582
2025-12-14 19:22:58,30.000 TL,30.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-adnan-kahveci-mah-full-esyali-kiralik-ahenk-e-komsu-18612492
2025-12-14 19:22:58,21.000 TL,21.0,Başakşehir - Güvercintepe Mahallesi,,https://www.emlakjet.com/ilan/kiralik-3-1-ebeveyn-banyolu-18612435
2025-12-14 19:22:58,15.000 TL,15.0,Arnavutköy - Taşoluk Mahallesi,,https://www.emlakjet.com/ilan/tasoluk-ta-sifir-daire-18612418
2025-12-14 19:22:59,20.000 TL,20.0,Ümraniye - Ihlamurkuyu Mahallesi,,https://www.emlakjet.com/ilan/umraniye-ihlqmurkuy-alemdagi-caddesi-uzerinde-metro-yurme-mesafesi-18612294
2025-12-14 19:22:59,35.000 TL,35.0,Avcılar - Ambarlı Mahallesi,,https://www.emlakjet.com/ilan/avcilar-ambarli-mahallesindeulasim-cadde-ustu-sifir-21-95m2-kiralik-18612212
2025-12-14 19:22:59,15.000 TL,15.0,Sultangazi - 50. Yıl Mahallesi,,https://www.emlakjet.com/ilan/50-yil-mah-de-duz-giris-daire-18612087
2025-12-14 19:22:59,65.000 TL,65.0,Tuzla - Postane Mahallesi,,https://www.emlakjet.com/ilan/postane-mah-assun-elitte-kiralik-31-sifir-daire-18612086
2025-12-14 19:22:59,25.000 TL,25.0,Eyüpsultan - Alibeyköy Mahallesi,,https://www.emlakjet.com/ilan/yasam-dan-sifir-metro-ve-tramvay-asansorlu-manzarali-11-75m-18612034
2025-12-14 19:23:09,30.500 TL,30.5,Eyüpsultan - Alibeyköy Mahallesi,,https://www.emlakjet.com/ilan/yasam-dan-sifir-metro-ve-tramvay-asansorlu-manzarali21-90m-18612032
2025-12-14 19:23:09,70.000 TL,70.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/istanbul-beylikduzu-kalekent-sitesi-31-bahce-kati-kiraliktir-18612000
2025-12-14 19:23:09,28.700 TL,28.7,Tuzla - Mescit Mahallesi,,https://www.emlakjet.com/ilan/beyaz-konaklarda-103-m2-21-kiralik-ferah-daire-18611934
2025-12-14 19:23:10,70.000 TL,70.0,Kadıköy - Eğitim Mahallesi,,https://www.emlakjet.com/ilan/marmaray-ve-metrobus-carprazinda-31-luks-esyali-ebeveyn-banyolu-18611909
2025-12-14 19:23:10,33.000 TL,33.0,Üsküdar - Valide-i Atik Mahallesi,,https://www.emlakjet.com/ilan/naz-emlaktan-nuhkuyusu-caddesine-yakin-esyali-11-kiralik-daire-18611891
2025-12-14 19:23:10,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Sultangazi - Uğur Mumcu Mahallesi,,https://www.emlakjet.com/ilan/aydin-ins-ugurmumcu-mah-31-120m2-1-kat-ulasima-yakin-18611774
2025-12-14 19:23:10,27.000 TL,27.0,Maltepe - Girne Mahallesi,,https://www.emlakjet.com/ilan/maltepe-findikli-mah-genis-teras-kullanimli-21-cati-kati-dairesi-18611574
2025-12-14 19:23:11,43.000 TL,43.0,Ümraniye - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/finans-merkezinin-karsisinda-full-esyali-11-panoramik-manzara-18611518
2025-12-14 19:23:11,25.000 TL,25.0,Beyoğlu - Keçeci Piri Mahallesi,,https://www.emlakjet.com/ilan/aile-binasinda-sahibinden-kiralik-daire-18611414
2025-12-14 19:23:11,25.000 TL,25.0,Kartal - Topselvi Mahallesi,,https://www.emlakjet.com/ilan/kartal-topselvide-kiralik-daire-18611222
2025-12-14 19:23:11,55.000 TL,55.0,Güngören - Abdurrahman Nafiz Gürman Mahallesi,,https://www.emlakjet.com/ilan/engin-erdem-den-arin-sitesinde-31-asansorlu-kentsel-yok-18611172
2025-12-14 19:23:12,55.000 TL,55.0,Ataşehir - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/atasehir-barajyolunda-cift-balkon-31-kiralik-daire-18611159
2025-12-14 19:23:12,25.000 TL,25.0,Fatih - Derviş Ali Mahallesi,,https://www.emlakjet.com/ilan/fatih-te-mihrimah-sultan-camii-karsisinda-cadde-ustu-daire-18611086
2025-12-14 19:23:12,17.000 TL,17.0,Esenyurt - Talatpaşa Mahallesi,,https://www.emlakjet.com/ilan/esyali-kiralik-daire-esenyurt-18610760
2025-12-14 19:23:13,26.500 TL,26.5,Sultanbeyli - Battalgazi Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-battalgazi-de-kiralik-21-daire-18610740
2025-12-14 19:23:13,12.000 TL,12.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-anadolu-mah-kiralik-21-daire-18610714
2025-12-14 19:23:13,215.000 TL,215.0,Zeytinburnu - Kazlıçeşme Mahallesi,,https://www.emlakjet.com/ilan/yedi-mavi-de-esyali-esyasiz-deniz-manzarali-31-kiralik-daire-18610660
2025-12-14 19:23:13,30.000 TL,30.0,Sarıyer - Yeniköy Mahallesi,,https://www.emlakjet.com/ilan/yenikoy-baglar-mevkiinde-21-bakimli-daire-18610648
2025-12-14 19:23:14,40.000 TL,40.0,Pendik - Harmandere Mahallesi,,https://www.emlakjet.com/ilan/yenisehir-miracle-residence-21-havuz-cephe-full-esyali-kiralik-18610603
2025-12-14 19:23:14,60.000 TL,60.0,Ümraniye - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-tantavi-de-31-kiralik-daire-18610538
2025-12-14 19:23:14,40.000 TL,40.0,Tuzla - İstasyon Mahallesi,,https://www.emlakjet.com/ilan/istasyon-mah-darapark-sitesi-bahce-kullanimi-kiralik-31-daire-18610534
2025-12-14 19:23:14,20.000 TL,20.0,Sancaktepe - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-ataturk-mahallesi-21-kiralik-daire-18610533
2025-12-14 19:23:15,22.000 TL,22.0,Sultangazi - Uğur Mumcu Mahallesi,,https://www.emlakjet.com/ilan/sultangazi-ugurmumcu-mah-21-cati-kati-asansorlu-18610487
2025-12-14 19:23:15,37.000 TL,37.0,Sarıyer - Sarıyer Merkez Mahallesi,,https://www.emlakjet.com/ilan/sariyer-zumrutevler-de-11-kiralik-daire-18610472
2025-12-14 19:23:16,24.000 TL,24.0,Sultangazi - Malkoçoğlu Mahallesi,,https://www.emlakjet.com/ilan/baykal-ins-sultangazi-molkocoglu-kiralik-daire-18610435
2025-12-14 19:23:16,47.000 TL,47.0,Kartal - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/harika-deniz-manzarali-kapali-balkonlu-butik-sitede-firsat-31-18610415
2025-12-14 19:23:16,19.500 TL,19.5,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/baykal-ins-cebeci-mah-kiralik-bahce-kat-kot-2-18610414
2025-12-14 19:23:16,24.000 TL,24.0,Bahçelievler - Şirinevler Mahallesi,,https://www.emlakjet.com/ilan/s-evler-merkezde-metro-metrobuse-5dk-21-85m2-lux-esyali-kiralik-daire-18610401
2025-12-14 19:23:27,30.000 TL,30.0,Eyüpsultan - Yeşilpınar Mahallesi,,https://www.emlakjet.com/ilan/eyup-yesilpinar-metro-5-dakika-mesafede-21-kiralik-daire-18610393
2025-12-14 19:23:27,25.000 TL,25.0,Beşiktaş - Ortaköy Mahallesi,,https://www.emlakjet.com/ilan/ortakoy-merkeze-yakin-esyali-11-daire-18610307
2025-12-14 19:23:27,25.000 TL,25.0,Avcılar - Ambarlı Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyet-cadesinde-31-masrafsiz-cok-temiz-125m2-kiralik-2-kat-daire-18610250
2025-12-14 19:23:28,19.000 TL,19.0,Gaziosmanpaşa - Yıldıztabya Mahallesi,,https://www.emlakjet.com/ilan/yildiz-tabya-bedir-sokak-kiralik-daire-18610090
2025-12-14 19:23:28,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Pendik - Bahçelievler Mahallesi,,https://www.emlakjet.com/ilan/pendik-bahcelievler-mh-de-kiralik-21-daire-18610082
2025-12-14 19:23:28,48.000 TL,48.0,Pendik - Harmandere Mahallesi,,https://www.emlakjet.com/ilan/yenisehir-miracle-residence-21-beyaz-esyali-kiralik-18610043
2025-12-14 19:23:29,45.000 TL,45.0,Tuzla - Yayla Mahallesi,,https://www.emlakjet.com/ilan/postane-mah-ve-yayla-mah-kesisiminde-125m2-kiralik-18609944
2025-12-14 19:23:29,30.950 TL,30.95,Kartal - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/kartal-nanda-tower-kiralik-11-18609718
2025-12-14 19:23:29,41.000 TL,41.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyet-mahallesi-yanyol-da-kiralik-genis-teras-daire-18609682
2025-12-14 19:23:29,35.000 TL,35.0,Ataşehir - Aşıkveysel Mahallesi,,https://www.emlakjet.com/ilan/site-icerisinde-kiralik-lux-21-daire-18609680
2025-12-14 19:23:29,16.000 TL,16.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/cebeci-mah-85-m2-11-bekara-uygun-kiralik-bahce-kati-18609632
2025-12-14 19:23:30,28.500 TL,28.5,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/tuncaydan-metro-metrobuse-12-dk-esyali-11-daire-18609609
2025-12-14 19:23:30,25.500 TL,25.5,Şişli - Kuştepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-bilgi-uni-karsisinda-full-esyali-11-kiralik-18609596
2025-12-14 19:23:30,20.000 TL,20.0,Sultanbeyli - Abdurrahmangazi Mahallesi,,https://www.emlakjet.com/ilan/vefa-gayrimenkulden-abdurrahmangazi-mah-de-31-kiralik-daire-18609584
2025-12-14 19:23:31,15.000 TL,15.0,Beyoğlu - Kalyoncu Kulluğu Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-omer-hayyamda-temiz-esyali-studyo-18609447
2025-12-14 19:23:31,45.000 TL,45.0,Üsküdar - İcadiye Mahallesi,,https://www.emlakjet.com/ilan/uskudar-cumhuriyet-caddesinde-genis-balkonlu-ferah-arakat-daire-18609430
2025-12-14 19:23:31,25.000 TL,25.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/kardesler-grup-tan-esyali-kiralik-daire-18609378
2025-12-14 19:23:31,18.000 TL,18.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/karadeniz-metrosunun-dibinde-kiralik-11-daire-18609351
2025-12-14 19:23:32,50.000 TL,50.0,Küçükçekmece - Kemalpaşa Mahallesi,,https://www.emlakjet.com/ilan/imren-gayrimenkulden-kiralik-21-arakat-cadde-ustu-yeni-bina-18609345
2025-12-14 19:23:32,20.000 TL,20.0,Sultanbeyli - Turgut Reis Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-t-reis-mah-kiralik-31-daire-18609334
2025-12-14 19:23:32,28.000 TL,28.0,Çekmeköy - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/teras-cekmekoy-evlerinde-bekar-ve-aileye-uygun-kiralik-daire-18609268
2025-12-14 19:23:32,28.000 TL,28.0,Sultangazi - 50. Yıl Mahallesi,,https://www.emlakjet.com/ilan/akdogan-ins-50-yilmah-kiralik-daire-1-kat-21-120m2-ferah-daire-18609173
2025-12-14 19:23:33,50.000 TL,50.0,Eyüpsultan - Güzeltepe Mahallesi,,https://www.emlakjet.com/ilan/alibeykoy-guzeltepede-metroya-yurume-mesafesinde-dublex-41-18609169
2025-12-14 19:23:33,45.000 TL,45.0,Eyüpsultan - Sakarya Mahallesi,,https://www.emlakjet.com/ilan/mevlana-emlaktan-alibeykoy-de-butik-sitede-kiralik21-luks-daire-18609121
2025-12-14 19:23:33,50.000 TL,50.0,Beyoğlu - Ömer Avni Mahallesi,,https://www.emlakjet.com/ilan/firsat-konut-is-yeri-setustu-21-kiralik-arakat-daire-18609107
2025-12-14 19:23:33,37.500 TL,37.5,Üsküdar - Çengelköy Mahallesi,,https://www.emlakjet.com/ilan/cengelkoy-ordu-caddesinde-temiz-31-daire-18609102
2025-12-14 19:23:34,26.000 TL,26.0,Küçükçekmece - Gültepe Mahallesi,,https://www.emlakjet.com/ilan/cadde-emlak-gultepe-mah-ici-tertemiz-21-100-m2-asansorlu-2002-18609061
2025-12-14 19:23:34,30.500 TL,30.5,Sultangazi - Gazi Mahallesi,,https://www.emlakjet.com/ilan/3k-emlak-tan-kiralik-160-m2-31-kalabalik-ailelere-uygun-daire-18609059
2025-12-14 19:23:34,19.500 TL,19.5,Sultangazi - Zübeyde Hanım Mahallesi,,https://www.emlakjet.com/ilan/3k-emlak-tan-kiralik-21-onu-acik-ferah-daire-18609058
2025-12-14 19:23:47,59.000 TL,59.0,Ümraniye - İnkılap Mahallesi,,https://www.emlakjet.com/ilan/agt-den-hastane-karsisi-esyali-115m2-31-kiralik-daire-18607996
2025-12-14 19:23:47,23.000 TL,23.0,Sultangazi - Malkoçoğlu Mahallesi,,https://www.emlakjet.com/ilan/toyap-instan-malkocoglu-mah-21-2-kat-120m-18607955
2025-12-14 19:23:47,24.000 TL,24.0,Fatih - Derviş Ali Mahallesi,,https://www.emlakjet.com/ilan/fatih-dervisali-mahallesinde-cadde-uzerinde-kiralik-21-daire-18607942
2025-12-14 19:23:48,37.000 TL,37.0,Bahçelievler - Soğanlı Mahallesi,,https://www.emlakjet.com/ilan/soganli-meydana-cok-yakin-31-140m2-ici-full-yapili-lux-arakat-kiralik-daire-18607933
2025-12-14 19:23:48,30.500 TL,30.5,Pendik - Dumlupınar Mahallesi,,https://www.emlakjet.com/ilan/gozdagi-zeytindali-caddesi-uzeri-kiralik-21-ara-kat-daire-18607907
2025-12-14 19:23:48,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Silivri - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/silivri-toki-2-etap-ebeveyn-banyolu-buyuk-tip-daire-18607860
2025-12-14 19:23:48,24.000 TL,24.0,Arnavutköy - Hicret Mahallesi,,https://www.emlakjet.com/ilan/bolluca-hicret-mah-cadde-goren-21-kiralik-arakat-daire-18607796
2025-12-14 19:23:49,26.000 TL,26.0,Pendik - Velibaba Mahallesi,,https://www.emlakjet.com/ilan/necip-emlaktan-kiralik-temiz-31-18607786
2025-12-14 19:23:49,18.000 TL,18.0,Esenyurt - Akevler Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-babacan-palace-ta-kiralik-11-daire-tekce-18607706
2025-12-14 19:23:49,59.000 TL,59.0,Şişli - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/sinpas-queen-bomontide-metroya-yakin-11-kiralik-daire-tekce-18607705
2025-12-14 19:23:49,26.000 TL,26.0,Sultanbeyli - Adil Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-adil-mahallesi-butik-site-icerisnd-kiralik-21-daire-18607467
2025-12-14 19:23:50,32.000 TL,32.0,Küçükçekmece - Gültepe Mahallesi,,https://www.emlakjet.com/ilan/sinpas-sefakoy-de-full-sifir-esyali-kiralik-10sdutyo-daire-ofis-18607352
2025-12-14 19:23:50,14.000 TL,14.0,Küçükçekmece - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/papatya-emlak-tan-ataturk-mah-kiralik-21-daire-18607351
2025-12-14 19:23:51,15.000 TL,15.0,Esenyurt - Çınar Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-cinar-mahallesi-15-000-kiralik-daire-18607313
2025-12-14 19:23:51,27.000 TL,27.0,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,,https://www.emlakjet.com/ilan/cozum-gayrimenkulden-barbaros-mah-2-5-1kiralik-dublex-18607173
2025-12-14 19:23:51,28.500 TL,28.5,Kağıthane - Çağlayan Mahallesi,,https://www.emlakjet.com/ilan/tuncaydan-caglayanda-tum-faturalar-dahil-esyali-11-daire-18607127
2025-12-14 19:23:52,46.000 TL,46.0,Avcılar - Üniversite Mahallesi,,https://www.emlakjet.com/ilan/pegaas-tan-mars19-sitesi-nde-21-peyzaj-cephe-luks-kiralik-daire-18607121
2025-12-14 19:23:52,32.000 TL,32.0,Tuzla - Aydınlı Mahallesi,,https://www.emlakjet.com/ilan/adres-natura-sitesinde-kiralik-21-genis-havuz-manzarali-daire-18607089
2025-12-14 19:23:52,63.000 TL,63.0,Beşiktaş - Levazım Mahallesi,,https://www.emlakjet.com/ilan/levazim-birkent-sitesinde-1-kat-masrafsiz-daire-18606928
2025-12-14 19:23:52,45.000 TL,45.0,Ataşehir - İçerenköy Mahallesi,,https://www.emlakjet.com/ilan/metroya-yakin-plazalar-bolgesinde-full-esyali-31-net-100m2-net-18606875
2025-12-14 19:23:53,45.000 TL,45.0,Maltepe - Altayçeşme Mahallesi,,https://www.emlakjet.com/ilan/maltepe-altaycesme-de-minibuse-yakin-ara-kat-31-kiralik-daire-18606827
2025-12-14 19:23:53,37.000 TL,37.0,Ümraniye - Armağanevler Mahallesi,,https://www.emlakjet.com/ilan/dogustan-armaganevlerde-kiralik-dubleks-daire-140-m-21-18606819
2025-12-14 19:23:53,35.000 TL,35.0,Kartal - Karlıktepe Mahallesi,,https://www.emlakjet.com/ilan/kartal-karlik-tepede-21-kiralik-daire-18606813
2025-12-14 19:23:54,21.250 TL,21.25,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/sehit-er-cihan-namli-cadde-uzerinde-kiralik-21-18606736
2025-12-14 19:23:54,27.500 TL,27.5,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-cadde-uzerinde-tertemiz-hazir-31-aile-dairesi-18606725
2025-12-14 19:23:54,85.000 TL,85.0,Beşiktaş - Levazım Mahallesi,,https://www.emlakjet.com/ilan/levazimda-ulus-vadi-manzarali-dublex-kiralik-18606606
2025-12-14 19:23:54,42.500 TL,42.5,Şişli - Paşa Mahallesi,,https://www.emlakjet.com/ilan/sisli-ferikoy-de-yeni-binada-ici-sifir-genis-terasli-kiralik-daire-18606554
2025-12-14 19:23:55,67.000 TL,67.0,Pendik - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/camlik-360-kurtkoy-sitesi-31-serefiyeli-kiralik-18606477
